Store_Number,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price, CPI ,Unemployment
27,04-02-2010,"20,53,953",0,46.9,2.957,136,8.058
27,04-09-2010,"19,55,814",0,62.62,2.992,136,8.058
27,4/16/2010,"18,57,501",0,54.95,3.01,136,8.058
27,4/23/2010,"18,50,205",0,53.91,3.021,136,8.058
27,4/30/2010,"18,05,885",0,53.55,3.042,136,8.058
27,05-07-2010,"19,39,459",0,69.02,3.095,136,8.058
27,5/14/2010,"18,42,466",0,53.82,3.112,136,8.058
27,5/21/2010,"18,36,596",0,63.31,3.096,136,8.058
27,5/28/2010,"19,62,469",0,67.88,3.046,136,8.058
27,06-04-2010,"20,73,103",0,74.29,3.006,136,8.058
27,06-11-2010,"18,73,813",0,68.9,2.972,136,8.058
27,6/18/2010,"18,87,182",0,70,2.942,136,8.058
27,6/25/2010,"19,62,625",0,78.02,2.958,136,8.058
27,07-02-2010,"20,24,554",0,76.25,2.958,136,7.982
27,07-09-2010,"21,19,163",0,82.69,2.94,136,7.982
27,7/16/2010,"18,80,692",0,78.26,2.933,136,7.982
27,7/23/2010,"18,08,251",0,81.56,2.924,136,7.982
27,7/30/2010,"18,16,490",0,79.78,2.932,136,7.982
27,08-06-2010,"19,08,037",0,77.45,2.942,136,7.982
27,8/13/2010,"18,64,436",0,77.36,2.923,136,7.982
27,8/20/2010,"19,36,878",0,75.16,2.913,137,7.982
27,8/27/2010,"18,70,684",0,70.31,2.885,137,7.982
27,09-03-2010,"19,08,111",0,78.52,2.86,137,7.982
27,09-10-2010,"19,13,495",1,70.38,2.837,137,7.982
27,9/17/2010,"16,29,978",0,64.5,2.846,137,7.982
27,9/24/2010,"15,97,003",0,67.08,2.837,137,7.982
27,10-01-2010,"15,43,533",0,70.19,2.84,137,8.021
27,10-08-2010,"17,07,663",0,57.78,2.903,137,8.021
27,10/15/2010,"17,28,388",0,58.38,2.999,137,8.021
27,10/22/2010,"16,93,935",0,52.82,3.049,137,8.021
27,10/29/2010,"16,88,955",0,61.02,3.055,137,8.021
27,11-05-2010,"16,86,010",0,45.91,3.049,137,8.021
27,11-12-2010,"18,28,010",0,45.9,3.065,137,8.021
27,11/19/2010,"17,04,786",0,50.81,3.138,137,8.021
27,11/26/2010,"26,27,911",1,46.67,3.186,137,8.021
27,12-03-2010,"18,84,344",0,41.81,3.2,137,8.021
27,12-10-2010,"21,39,734",0,30.83,3.255,137,8.021
27,12/17/2010,"23,50,098",0,31.62,3.301,137,8.021
27,12/24/2010,"30,78,162",0,31.34,3.309,137,8.021
27,12/31/2010,"14,40,963",1,29.59,3.336,137,8.021
27,01-07-2011,"15,68,159",0,34.42,3.351,137,7.827
27,1/14/2011,"15,32,309",0,25.7,3.367,137,7.827
27,1/21/2011,"15,17,030",0,30.13,3.391,137,7.827
27,1/28/2011,"14,21,112",0,23.64,3.402,137,7.827
27,02-04-2011,"16,28,101",0,28.7,3.4,137,7.827
27,02-11-2011,"16,36,225",1,30.45,3.416,137,7.827
27,2/18/2011,"17,09,365",0,39.32,3.42,137,7.827
27,2/25/2011,"16,88,936",0,33.05,3.452,137,7.827
27,03-04-2011,"16,56,131",0,36.99,3.605,138,7.827
27,03-11-2011,"16,13,260",0,43.64,3.752,138,7.827
27,3/18/2011,"16,24,539",0,46.65,3.796,138,7.827
27,3/25/2011,"15,54,651",0,40.11,3.789,138,7.827
27,04-01-2011,"16,28,868",0,37.27,3.811,138,7.725
27,04-08-2011,"16,89,844",0,46.87,3.895,138,7.725
27,4/15/2011,"17,27,176",0,52.24,3.981,138,7.725
27,4/22/2011,"19,21,655",0,50.02,4.061,138,7.725
27,4/29/2011,"16,42,075",0,61.71,4.117,138,7.725
27,05-06-2011,"17,57,042",0,56.48,4.192,138,7.725
27,5/13/2011,"17,63,545",0,60.07,4.211,138,7.725
27,5/20/2011,"17,25,269",0,60.22,4.202,139,7.725
27,5/27/2011,"18,20,723",0,66.43,4.134,139,7.725
27,06-03-2011,"20,53,708",0,74.17,4.069,139,7.725
27,06-10-2011,"18,17,915",0,73.26,4.025,139,7.725
27,6/17/2011,"18,14,740",0,67.03,3.989,139,7.725
27,6/24/2011,"18,11,455",0,72.02,3.964,139,7.725
27,07-01-2011,"19,49,984",0,73.76,3.916,139,7.85
27,07-08-2011,"20,00,055",0,76.87,3.886,140,7.85
27,7/15/2011,"17,62,156",0,77.83,3.915,140,7.85
27,7/22/2011,"17,54,879",0,82.28,3.972,140,7.85
27,7/29/2011,"17,44,879",0,79.41,4.004,140,7.85
27,08-05-2011,"17,47,290",0,78.14,4.02,140,7.85
27,08-12-2011,"17,58,438",0,76.67,3.995,140,7.85
27,8/19/2011,"17,81,905",0,72.97,3.942,140,7.85
27,8/26/2011,"20,34,401",0,72.88,3.906,140,7.85
27,09-02-2011,"15,11,718",0,71.44,3.879,140,7.85
27,09-09-2011,"19,11,471",1,70.93,3.93,140,7.85
27,9/16/2011,"16,13,774",0,69.65,3.937,140,7.85
27,9/23/2011,"16,06,209",0,63.61,3.899,140,7.85
27,9/30/2011,"15,99,626",0,70.92,3.858,140,7.85
27,10-07-2011,"16,72,339",0,56.91,3.775,140,7.906
27,10/14/2011,"16,82,653",0,64.78,3.744,140,7.906
27,10/21/2011,"16,89,591",0,59.62,3.757,140,7.906
27,10/28/2011,"17,10,372",0,51.81,3.757,140,7.906
27,11-04-2011,"16,21,109",0,44.46,3.738,140,7.906
27,11-11-2011,"18,00,728",0,49.69,3.719,140,7.906
27,11/18/2011,"17,23,739",0,51.42,3.717,140,7.906
27,11/25/2011,"25,04,401",1,47.88,3.689,140,7.906
27,12-02-2011,"18,06,925",0,50.55,3.666,140,7.906
27,12-09-2011,"20,14,666",0,46.28,3.627,140,7.906
27,12/16/2011,"22,05,920",0,40.68,3.611,140,7.906
27,12/23/2011,"27,39,020",0,41.59,3.587,141,7.906
27,12/30/2011,"16,50,605",1,37.85,3.566,141,7.906
27,01-06-2012,"15,35,287",0,35.8,3.585,141,8.009
27,1/13/2012,"14,92,399",0,41.3,3.666,141,8.009
27,1/20/2012,"15,42,131",0,30.35,3.705,141,8.009
27,1/27/2012,"12,63,535",0,36.96,3.737,141,8.009
27,02-03-2012,"15,64,246",0,42.52,3.796,141,8.009
27,02-10-2012,"16,51,605",1,37.86,3.826,141,8.009
27,2/17/2012,"16,06,222",0,37.24,3.874,141,8.009
27,2/24/2012,"16,48,602",0,41.74,3.917,141,8.009
27,03-02-2012,"15,09,323",0,40.07,3.983,141,8.009
27,03-09-2012,"16,07,343",0,44.32,4.021,141,8.009
27,3/16/2012,"16,35,984",0,49.6,4.021,142,8.009
27,3/23/2012,"16,20,839",0,57.3,4.054,142,8.009
27,3/30/2012,"16,15,494",0,49.4,4.098,142,8.009
27,04-06-2012,"18,99,013",0,48.73,4.143,142,8.253
27,4/13/2012,"16,50,405",0,52.22,4.187,142,8.253
27,4/20/2012,"16,39,999",0,62.62,4.17,142,8.253
27,4/27/2012,"15,65,499",0,52.33,4.163,142,8.253
27,05-04-2012,"16,69,388",0,53.68,4.124,142,8.253
27,05-11-2012,"16,74,306",0,58.97,4.055,142,8.253
27,5/18/2012,"17,07,159",0,65.15,4.029,142,8.253
27,5/25/2012,"18,18,907",0,64.77,3.979,142,8.253
27,06-01-2012,"19,00,639",0,73.4,3.915,142,8.253
27,06-08-2012,"17,64,756",0,64.05,3.871,142,8.253
27,6/15/2012,"17,73,501",0,69.52,3.786,142,8.253
27,6/22/2012,"18,37,885",0,73.23,3.722,142,8.253
27,6/29/2012,"18,42,555",0,73.94,3.667,142,8.253
27,07-06-2012,"20,62,225",0,82.08,3.646,142,8.239
27,7/13/2012,"17,55,890",0,78.95,3.689,142,8.239
27,7/20/2012,"17,30,914",0,78.64,3.732,142,8.239
27,7/27/2012,"16,25,884",0,76.01,3.82,142,8.239
27,08-03-2012,"17,05,811",0,75.22,3.819,142,8.239
27,08-10-2012,"17,20,537",0,78.44,3.863,142,8.239
27,8/17/2012,"17,35,340",0,76.51,3.963,142,8.239
27,8/24/2012,"17,80,443",0,72.93,3.997,142,8.239
27,8/31/2012,"17,31,935",0,75,4.026,142,8.239
27,09-07-2012,"18,40,955",1,76,4.076,143,8.239
27,9/14/2012,"15,19,605",0,68.72,4.088,143,8.239
27,9/21/2012,"15,57,486",0,66.1,4.203,143,8.239
27,9/28/2012,"15,40,688",0,64.92,4.158,143,8.239
27,10-05-2012,"15,91,817",0,64.5,4.151,143,8
27,10-12-2012,"16,60,081",0,55.4,4.186,143,8
27,10/19/2012,"16,20,374",0,56.53,4.153,143,8
27,10/26/2012,"17,03,048",0,58.99,4.071,143,8
28,02-05-2010,"16,72,352",0,49.47,2.962,126,13.975
28,02-12-2010,"15,58,968",1,47.87,2.946,126,13.975
28,2/19/2010,"14,91,300",0,54.83,2.915,127,13.975
28,2/26/2010,"15,42,173",0,50.23,2.825,127,13.975
28,03-05-2010,"16,08,435",0,53.77,2.987,127,13.975
28,03-12-2010,"13,26,877",0,50.11,2.925,127,13.975
28,3/19/2010,"12,79,819",0,59.57,3.054,127,13.975
28,3/26/2010,"12,45,269",0,60.06,3.083,127,13.975
28,04-02-2010,"14,41,559",0,59.84,3.086,127,14.099
28,04-09-2010,"13,82,359",0,59.25,3.09,127,14.099
28,4/16/2010,"12,68,241",0,64.95,3.109,127,14.099
28,4/23/2010,"12,44,177",0,64.55,3.05,126,14.099
28,4/30/2010,"11,86,971",0,67.38,3.105,126,14.099
28,05-07-2010,"15,32,893",0,70.15,3.127,126,14.099
28,5/14/2010,"12,45,899",0,68.44,3.145,126,14.099
28,5/21/2010,"12,17,924",0,76.2,3.12,126,14.099
28,5/28/2010,"11,76,588",0,67.84,3.058,126,14.099
28,06-04-2010,"15,43,678",0,81.39,2.941,126,14.099
28,06-11-2010,"13,48,995",0,90.84,2.949,126,14.099
28,6/18/2010,"12,67,619",0,81.06,3.043,126,14.099
28,6/25/2010,"12,31,025",0,87.27,3.084,126,14.099
28,07-02-2010,"13,99,960",0,91.98,3.105,126,14.18
28,07-09-2010,"13,40,294",0,90.37,3.1,126,14.18
28,7/16/2010,"12,25,336",0,97.18,3.094,126,14.18
28,7/23/2010,"12,05,885",0,99.22,3.112,126,14.18
28,7/30/2010,"11,50,205",0,96.31,3.017,126,14.18
28,08-06-2010,"15,23,101",0,92.95,3.123,126,14.18
28,8/13/2010,"12,18,688",0,87.01,3.159,126,14.18
28,8/20/2010,"11,95,898",0,92.81,3.041,126,14.18
28,8/27/2010,"11,91,586",0,93.19,3.129,126,14.18
28,09-03-2010,"15,23,411",0,83.12,3.087,126,14.18
28,09-10-2010,"12,46,062",1,83.63,3.044,126,14.18
28,9/17/2010,"11,59,812",0,82.45,3.028,126,14.18
28,9/24/2010,"11,11,797",0,81.77,2.939,126,14.18
28,10-01-2010,"12,03,080",0,85.2,3.001,126,14.313
28,10-08-2010,"13,34,572",0,71.82,3.013,126,14.313
28,10/15/2010,"11,58,063",0,75,2.976,126,14.313
28,10/22/2010,"11,20,619",0,68.85,3.014,126,14.313
28,10/29/2010,"12,31,688",0,61.09,3.016,126,14.313
28,11-05-2010,"15,01,663",0,65.49,3.129,126,14.313
28,11-12-2010,"12,66,460",0,57.79,3.13,127,14.313
28,11/19/2010,"11,79,316",0,58.18,3.161,127,14.313
28,11/26/2010,"19,37,034",1,47.66,3.162,127,14.313
28,12-03-2010,"14,47,916",0,43.33,3.041,127,14.313
28,12-10-2010,"14,66,164",0,50.01,3.203,127,14.313
28,12/17/2010,"15,10,444",0,52.77,3.236,127,14.313
28,12/24/2010,"20,26,026",0,52.02,3.236,127,14.313
28,12/31/2010,"10,90,559",1,45.64,3.148,127,14.313
28,01-07-2011,"14,02,902",0,37.64,3.287,127,14.021
28,1/14/2011,"10,98,287",0,43.15,3.312,127,14.021
28,1/21/2011,"10,79,669",0,53.53,3.223,127,14.021
28,1/28/2011,"11,27,860",0,50.74,3.342,128,14.021
28,02-04-2011,"15,64,897",0,45.14,3.348,128,14.021
28,02-11-2011,"13,97,301",1,51.3,3.381,128,14.021
28,2/18/2011,"15,14,829",0,53.35,3.43,128,14.021
28,2/25/2011,"13,11,797",0,48.45,3.53,128,14.021
28,03-04-2011,"17,23,737",0,51.72,3.674,128,14.021
28,03-11-2011,"13,80,836",0,57.75,3.818,128,14.021
28,3/18/2011,"12,86,414",0,64.21,3.692,129,14.021
28,3/25/2011,"12,01,060",0,54.4,3.909,129,14.021
28,04-01-2011,"13,36,838",0,63.63,3.772,129,13.736
28,04-08-2011,"14,14,714",0,64.47,4.003,129,13.736
28,4/15/2011,"12,40,126",0,57.63,3.868,129,13.736
28,4/22/2011,"12,97,452",0,72.12,4.134,129,13.736
28,4/29/2011,"12,22,368",0,68.27,4.151,129,13.736
28,05-06-2011,"15,15,890",0,68.4,4.193,129,13.736
28,5/13/2011,"12,53,316",0,70.93,4.202,129,13.736
28,5/20/2011,"11,51,282",0,66.59,4.169,129,13.736
28,5/27/2011,"11,60,044",0,76.67,4.087,129,13.736
28,06-03-2011,"14,03,779",0,71.81,4.031,129,13.736
28,06-10-2011,"13,39,973",0,78.72,3.981,129,13.736
28,6/17/2011,"12,68,503",0,86.84,3.935,129,13.736
28,6/24/2011,"12,08,809",0,88.95,3.898,129,13.736
28,07-01-2011,"13,19,055",0,89.85,3.842,129,13.503
28,07-08-2011,"14,59,656",0,89.9,3.705,129,13.503
28,7/15/2011,"11,97,373",0,88.1,3.692,129,13.503
28,7/22/2011,"11,65,871",0,91.17,3.794,129,13.503
28,7/29/2011,"11,14,530",0,93.29,3.805,129,13.503
28,08-05-2011,"15,23,871",0,90.61,3.803,129,13.503
28,08-12-2011,"12,18,765",0,91.04,3.701,129,13.503
28,8/19/2011,"12,00,020",0,91.74,3.743,129,13.503
28,8/26/2011,"11,66,480",0,94.61,3.74,129,13.503
28,09-02-2011,"14,68,871",0,93.66,3.798,129,13.503
28,09-09-2011,"13,10,087",1,88,3.913,129,13.503
28,9/16/2011,"11,59,212",0,76.36,3.918,129,13.503
28,9/23/2011,"11,09,106",0,82.95,3.789,130,13.503
28,9/30/2011,"11,20,732",0,83.26,3.877,130,13.503
28,10-07-2011,"15,57,315",0,70.44,3.827,130,12.89
28,10/14/2011,"12,20,985",0,67.31,3.805,130,12.89
28,10/21/2011,"12,03,172",0,73.05,3.842,130,12.89
28,10/28/2011,"12,42,746",0,67.41,3.727,130,12.89
28,11-04-2011,"15,76,655",0,59.77,3.828,130,12.89
28,11-11-2011,"14,02,655",0,48.76,3.824,130,12.89
28,11/18/2011,"12,55,081",0,54.2,3.813,130,12.89
28,11/25/2011,"19,29,738",1,53.25,3.622,130,12.89
28,12-02-2011,"13,68,130",0,52.5,3.701,130,12.89
28,12-09-2011,"14,67,024",0,42.17,3.644,130,12.89
28,12/16/2011,"14,29,955",0,43.29,3.6,130,12.89
28,12/23/2011,"17,96,204",0,45.4,3.541,130,12.89
28,12/30/2011,"12,70,037",1,44.64,3.428,130,12.89
28,01-06-2012,"14,66,046",0,50.43,3.599,130,12.187
28,1/13/2012,"11,61,190",0,48.07,3.657,130,12.187
28,1/20/2012,"11,29,540",0,46.2,3.66,130,12.187
28,1/27/2012,"11,32,948",0,50.43,3.675,130,12.187
28,02-03-2012,"15,31,599",0,50.58,3.702,130,12.187
28,02-10-2012,"15,72,966",1,52.27,3.722,130,12.187
28,2/17/2012,"15,01,504",0,51.8,3.781,130,12.187
28,2/24/2012,"13,23,488",0,53.13,3.95,131,12.187
28,03-02-2012,"14,51,741",0,52.27,4.178,131,12.187
28,03-09-2012,"16,80,764",0,54.54,4.25,131,12.187
28,3/16/2012,"13,37,875",0,64.44,4.273,131,12.187
28,3/23/2012,"12,16,059",0,56.26,4.038,131,12.187
28,3/30/2012,"12,09,524",0,64.36,4.294,131,12.187
28,04-06-2012,"15,59,593",0,64.05,4.121,131,11.627
28,4/13/2012,"12,90,685",0,64.28,4.254,131,11.627
28,4/20/2012,"11,80,797",0,66.73,4.222,131,11.627
28,4/27/2012,"11,70,456",0,77.99,4.193,131,11.627
28,05-04-2012,"14,50,629",0,76.03,4.171,131,11.627
28,05-11-2012,"12,64,575",0,77.27,4.186,131,11.627
28,5/18/2012,"12,13,310",0,84.51,4.11,131,11.627
28,5/25/2012,"11,51,214",0,83.84,4.293,131,11.627
28,06-01-2012,"12,45,481",0,78.11,4.277,131,11.627
28,06-08-2012,"14,40,688",0,84.83,4.103,131,11.627
28,6/15/2012,"12,29,761",0,85.94,4.144,131,11.627
28,6/22/2012,"11,80,672",0,91.61,4.014,131,11.627
28,6/29/2012,"11,29,032",0,90.47,3.875,131,11.627
28,07-06-2012,"15,00,864",0,89.13,3.765,131,10.926
28,7/13/2012,"11,79,915",0,95.61,3.723,131,10.926
28,7/20/2012,"11,49,427",0,85.53,3.726,131,10.926
28,7/27/2012,"11,35,035",0,93.47,3.769,131,10.926
28,08-03-2012,"13,76,520",0,88.16,3.76,131,10.926
28,08-10-2012,"12,69,113",0,95.91,3.811,131,10.926
28,8/17/2012,"11,84,198",0,94.87,4.002,131,10.926
28,8/24/2012,"11,99,310",0,85.32,4.055,131,10.926
28,8/31/2012,"12,27,119",0,89.78,4.093,131,10.926
28,09-07-2012,"14,69,694",1,88.52,4.124,131,10.926
28,9/14/2012,"11,24,661",0,83.64,4.133,131,10.926
28,9/21/2012,"11,35,340",0,82.97,4.125,131,10.926
28,9/28/2012,"11,29,509",0,81.22,3.966,131,10.926
28,10-05-2012,"14,62,941",0,81.61,3.966,131,10.199
28,10-12-2012,"12,05,537",0,71.74,4.468,131,10.199
28,10/19/2012,"11,43,724",0,68.66,4.449,131,10.199
28,10/26/2012,"12,13,861",0,65.95,4.301,131,10.199
29,02-05-2010,"5,38,634",0,24.36,2.788,132,10.064
29,02-12-2010,"5,29,673",1,28.14,2.771,132,10.064
29,2/19/2010,"5,42,399",0,31.96,2.747,132,10.064
29,2/26/2010,"4,88,418",0,35.98,2.753,132,10.064
29,03-05-2010,"5,35,088",0,36.82,2.766,132,10.064
29,03-12-2010,"5,19,042",0,43.43,2.805,132,10.064
29,3/19/2010,"4,96,852",0,46.03,2.834,132,10.064
29,3/26/2010,"5,52,985",0,48.56,2.831,132,10.064
29,04-02-2010,"5,99,629",0,44.96,2.826,132,10.16
29,04-09-2010,"5,69,937",0,57.06,2.849,132,10.16
29,4/16/2010,"5,09,101",0,51.14,2.885,132,10.16
29,4/23/2010,"5,05,330",0,51.04,2.895,132,10.16
29,4/30/2010,"5,01,013",0,50.96,2.935,132,10.16
29,05-07-2010,"5,68,497",0,63.81,2.981,132,10.16
29,5/14/2010,"5,18,941",0,50.99,2.983,132,10.16
29,5/21/2010,"5,02,022",0,59.99,2.961,132,10.16
29,5/28/2010,"5,77,628",0,65.64,2.906,132,10.16
29,06-04-2010,"5,88,018",0,69.49,2.857,132,10.16
29,06-11-2010,"5,40,717",0,65.01,2.83,132,10.16
29,6/18/2010,"5,58,732",0,67.13,2.805,132,10.16
29,6/25/2010,"5,85,549",0,74.37,2.81,132,10.16
29,07-02-2010,"5,81,474",0,72.88,2.815,133,10.409
29,07-09-2010,"5,63,449",0,79.22,2.806,133,10.409
29,7/16/2010,"5,12,292",0,76.3,2.796,133,10.409
29,7/23/2010,"5,06,502",0,76.91,2.784,133,10.409
29,7/30/2010,"5,09,873",0,76.35,2.792,133,10.409
29,08-06-2010,"5,19,788",0,74.37,2.792,133,10.409
29,8/13/2010,"4,95,269",0,74.75,2.81,133,10.409
29,8/20/2010,"5,31,640",0,73.21,2.796,133,10.409
29,8/27/2010,"5,45,766",0,68.99,2.77,133,10.409
29,09-03-2010,"5,79,272",0,75.85,2.735,133,10.409
29,09-10-2010,"4,91,290",1,68.6,2.717,133,10.409
29,9/17/2010,"4,63,753",0,62.49,2.716,133,10.409
29,9/24/2010,"4,65,338",0,65.14,2.718,133,10.409
29,10-01-2010,"4,74,698",0,69.31,2.717,133,10.524
29,10-08-2010,"5,30,059",0,56.32,2.776,133,10.524
29,10/15/2010,"4,83,012",0,55.23,2.878,133,10.524
29,10/22/2010,"5,05,221",0,50.24,2.919,133,10.524
29,10/29/2010,"5,27,059",0,57.73,2.938,133,10.524
29,11-05-2010,"5,21,003",0,44.34,2.938,133,10.524
29,11-12-2010,"5,24,451",0,44.42,2.961,133,10.524
29,11/19/2010,"5,08,175",0,48.62,3.03,133,10.524
29,11/26/2010,"9,75,269",1,44.61,3.07,133,10.524
29,12-03-2010,"6,42,679",0,39.42,3.065,133,10.524
29,12-10-2010,"7,13,835",0,28.43,3.132,133,10.524
29,12/17/2010,"8,50,538",0,30.46,3.139,133,10.524
29,12/24/2010,"11,30,927",0,29.76,3.15,133,10.524
29,12/31/2010,"4,65,992",1,28.49,3.177,133,10.524
29,01-07-2011,"4,55,952",0,32.56,3.193,133,10.256
29,1/14/2011,"4,26,905",0,24.76,3.215,133,10.256
29,1/21/2011,"4,45,134",0,26.8,3.232,133,10.256
29,1/28/2011,"4,10,427",0,20.61,3.243,133,10.256
29,02-04-2011,"5,04,127",0,26.39,3.24,133,10.256
29,02-11-2011,"5,50,388",1,28.89,3.255,133,10.256
29,2/18/2011,"5,42,529",0,35.34,3.263,133,10.256
29,2/25/2011,"4,83,660",0,30.23,3.281,133,10.256
29,03-04-2011,"5,36,032",0,33.52,3.437,134,10.256
29,03-11-2011,"4,93,430",0,41.42,3.6,134,10.256
29,3/18/2011,"4,93,653",0,43.38,3.634,134,10.256
29,3/25/2011,"4,78,773",0,38.77,3.624,134,10.256
29,04-01-2011,"4,75,615",0,36.04,3.638,134,9.966
29,04-08-2011,"5,05,304",0,44.42,3.72,134,9.966
29,4/15/2011,"5,18,246",0,48.88,3.823,134,9.966
29,4/22/2011,"5,89,253",0,47.76,3.919,134,9.966
29,4/29/2011,"4,93,079",0,57.2,3.988,134,9.966
29,05-06-2011,"5,34,373",0,53.63,4.078,135,9.966
29,5/13/2011,"5,49,551",0,57.71,4.095,135,9.966
29,5/20/2011,"4,92,933",0,58.56,4.101,135,9.966
29,5/27/2011,"5,50,736",0,62.59,4.034,135,9.966
29,06-03-2011,"5,98,252",0,70.09,3.973,135,9.966
29,06-10-2011,"5,58,431",0,69.53,3.924,135,9.966
29,6/17/2011,"5,36,914",0,63.97,3.873,135,9.966
29,6/24/2011,"5,45,368",0,68.53,3.851,135,9.966
29,07-01-2011,"5,67,115",0,70.8,3.815,135,9.863
29,07-08-2011,"5,47,586",0,74.22,3.784,136,9.863
29,7/15/2011,"5,05,246",0,75.2,3.827,136,9.863
29,7/22/2011,"5,07,336",0,77.79,3.882,136,9.863
29,7/29/2011,"4,74,653",0,75.32,3.898,136,9.863
29,08-05-2011,"5,03,486",0,75.33,3.903,136,9.863
29,08-12-2011,"4,71,312",0,74.69,3.88,136,9.863
29,8/19/2011,"4,98,056",0,71.3,3.82,136,9.863
29,8/26/2011,"6,08,295",0,72.22,3.796,136,9.863
29,09-02-2011,"4,97,086",0,69.16,3.784,136,9.863
29,09-09-2011,"5,05,407",1,69.14,3.809,136,9.863
29,9/16/2011,"4,74,129",0,68.08,3.809,136,9.863
29,9/23/2011,"4,75,696",0,62.36,3.758,136,9.863
29,9/30/2011,"4,46,516",0,69.78,3.684,136,9.863
29,10-07-2011,"5,14,993",0,56.44,3.633,136,9.357
29,10/14/2011,"4,75,776",0,62.63,3.583,137,9.357
29,10/21/2011,"5,05,068",0,59.3,3.618,137,9.357
29,10/28/2011,"5,15,120",0,49.31,3.604,136,9.357
29,11-04-2011,"6,20,736",0,42.81,3.586,136,9.357
29,11-11-2011,"5,31,601",0,47.8,3.57,136,9.357
29,11/18/2011,"5,04,601",0,50.62,3.571,136,9.357
29,11/25/2011,"9,13,165",1,46.28,3.536,136,9.357
29,12-02-2011,"5,79,874",0,49.11,3.501,136,9.357
29,12-09-2011,"6,33,241",0,45.35,3.47,137,9.357
29,12/16/2011,"7,36,806",0,39.11,3.445,137,9.357
29,12/23/2011,"10,16,637",0,39.83,3.413,137,9.357
29,12/30/2011,"5,51,743",1,36.28,3.402,137,9.357
29,01-06-2012,"4,69,774",0,34.61,3.439,137,8.988
29,1/13/2012,"4,44,756",0,39,3.523,137,8.988
29,1/20/2012,"4,46,863",0,29.16,3.542,137,8.988
29,1/27/2012,"3,95,987",0,35.68,3.568,137,8.988
29,02-03-2012,"4,93,159",0,40.58,3.633,137,8.988
29,02-10-2012,"5,45,840",1,35.68,3.655,137,8.988
29,2/17/2012,"5,59,607",0,36.25,3.703,137,8.988
29,2/24/2012,"4,88,783",0,39,3.751,137,8.988
29,03-02-2012,"5,00,802",0,37.47,3.827,137,8.988
29,03-09-2012,"5,04,750",0,41.72,3.876,138,8.988
29,3/16/2012,"4,89,294",0,46.06,3.867,138,8.988
29,3/23/2012,"5,17,408",0,54.68,3.889,138,8.988
29,3/30/2012,"5,04,566",0,46.4,3.921,138,8.988
29,04-06-2012,"6,33,827",0,46.38,3.957,138,9.14
29,4/13/2012,"5,20,494",0,49.89,4.025,138,9.14
29,4/20/2012,"5,25,201",0,58.81,4.046,138,9.14
29,4/27/2012,"4,97,250",0,51.42,4.023,138,9.14
29,05-04-2012,"5,04,964",0,50.75,3.991,138,9.14
29,05-11-2012,"5,29,708",0,56.72,3.947,138,9.14
29,5/18/2012,"5,43,706",0,61.9,3.899,138,9.14
29,5/25/2012,"5,49,666",0,62.39,3.85,138,9.14
29,06-01-2012,"5,76,252",0,70.01,3.798,138,9.14
29,06-08-2012,"5,54,093",0,61.71,3.746,138,9.14
29,6/15/2012,"5,52,339",0,66.56,3.683,138,9.14
29,6/22/2012,"5,81,855",0,70.61,3.629,138,9.14
29,6/29/2012,"5,55,954",0,70.99,3.577,138,9.14
29,07-06-2012,"5,78,832",0,77.41,3.538,138,9.419
29,7/13/2012,"5,14,710",0,75.81,3.561,138,9.419
29,7/20/2012,"5,06,705",0,76.57,3.61,138,9.419
29,7/27/2012,"4,75,158",0,73.52,3.701,138,9.419
29,08-03-2012,"5,04,755",0,72.99,3.698,138,9.419
29,08-10-2012,"5,18,628",0,76.74,3.772,138,9.419
29,8/17/2012,"4,16,882",0,74.92,3.84,138,9.419
29,8/24/2012,"6,15,026",0,70.42,3.874,138,9.419
29,8/31/2012,"5,45,845",0,71.93,3.884,138,9.419
29,09-07-2012,"5,40,812",1,73.3,3.921,138,9.419
29,9/14/2012,"4,75,127",0,66.42,3.988,139,9.419
29,9/21/2012,"4,89,079",0,63.38,4.056,139,9.419
29,9/28/2012,"4,89,674",0,62.17,4.018,139,9.419
29,10-05-2012,"5,20,633",0,62.09,4.027,139,9.151
29,10-12-2012,"5,13,737",0,54.18,4.029,139,9.151
29,10/19/2012,"5,16,909",0,55.28,4,139,9.151
29,10/26/2012,"5,34,971",0,57.58,3.917,139,9.151
30,02-05-2010,"4,65,109",0,39.05,2.572,211,8.324
30,02-12-2010,"4,97,375",1,37.77,2.548,211,8.324
30,2/19/2010,"4,63,513",0,39.75,2.514,211,8.324
30,2/26/2010,"4,72,331",0,45.31,2.561,211,8.324
30,03-05-2010,"4,72,591",0,48.61,2.625,211,8.324
30,03-12-2010,"4,68,190",0,57.1,2.667,211,8.324
30,3/19/2010,"4,45,736",0,54.68,2.72,211,8.324
30,3/26/2010,"4,42,457",0,51.66,2.732,211,8.324
30,04-02-2010,"4,57,884",0,64.12,2.719,210,8.2
30,04-09-2010,"4,54,801",0,65.74,2.77,210,8.2
30,4/16/2010,"4,71,054",0,67.87,2.808,210,8.2
30,4/23/2010,"4,62,454",0,64.21,2.795,210,8.2
30,4/30/2010,"4,56,140",0,66.93,2.78,210,8.2
30,05-07-2010,"4,57,884",0,70.87,2.835,210,8.2
30,5/14/2010,"4,61,868",0,73.08,2.854,210,8.2
